pop	pop_type	num_TP	out	coexist_length	mutate_TP	SE	SF	SP	NE	NF	NP	IE	IF	IP	S1	S2	S3	S4	S5	S6	S7	S8	N1	N2	N3	N4	N5	N6	N7	N8	I1	I2	I3	I4	I5	I6	I7	I8
504	del_mutL	8	0	0	200	39	1	7	97	1	6	63	0	17	40	0	0	6	0	0	0	0	97	0	0	6	0	0	0	0	67	0	0	13	0	0	0	0
504	del_mutL	8	0	0	225	0	0	19	0	0	53	0	0	35	0	0	0	0	1	20	0	0	0	0	0	0	1	54	0	0	0	0	0	0	1	38	0	0
505	del_srlD	8	-1	0	22	0	0	34	4	2	6	17	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	del_srlD	8	-1	0	50	0	0	9	4	0	5	12	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	del_srlD	8	-1	0	75	12	0	1	6	5	1	5	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	del_srlD	8	-1	0	100	2	0	16	2	0	4	2	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	del_srlD	8	-1	0	150	18	0	31	26	5	22	44	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	del_srlD	8	-1	0	175	8	0	1	29	1	4	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	del_srlD	8	-1	0	200	22	0	3	33	0	8	22	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	del_srlD	8	-1	0	225	0	0	29	0	0	130	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
506	del_mutL_araBAD	8	1	25	22	0	3	0	4	10	0	2	0	1	0	3	0	0	0	0	0	0	1	10	0	0	0	0	0	0	2	0	0	0	0	1	0	0
506	del_mutL_araBAD	8	1	25	50	8	0	0	25	2	0	7	2	0	7	0	0	0	0	0	0	0	25	2	0	0	0	0	0	0	7	2	0	0	0	0	0	0
506	del_mutL_araBAD	8	1	25	75	9	7	2	42	20	1	15	4	1	0	3	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0
506	del_mutL_araBAD	8	1	25	100	12	0	0	34	1	0	5	0	1	12	0	8	4	0	0	0	0	38	2	17	17	0	0	0	0	6	0	4	3	0	1	0	0
506	del_mutL_araBAD	8	1	25	150	34	4	13	68	8	11	32	2	3	35	0	0	5	0	16	0	0	69	3	0	23	0	12	0	0	32	1	0	10	0	4	0	0
506	del_mutL_araBAD	8	1	25	175	12	2	4	31	1	15	11	0	1	12	0	2	0	0	4	0	0	31	0	0	0	0	15	0	0	11	0	0	0	0	1	0	0
506	del_mutL_araBAD	8	1	25	200	58	1	17	180	0	20	81	0	23	58	0	1	0	0	16	0	0	178	0	0	0	1	21	0	0	82	0	0	0	0	23	0	0
506	del_mutL_araBAD	8	1	25	225	0	0	42	0	0	145	0	0	36	0	0	0	0	0	42	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	36	0	0
507	del_mutL_srlD	5	0	0	22	11	2	19	6	10	4	3	1	1	4	2	0	0	8	0	0	0	5	9	0	0	2	0	0	0	1	1	0	0	0	1	0	0
507	del_mutL_srlD	5	0	0	50	179	4	23	401	16	13	104	5	2	179	0	0	23	1	1	0	0	401	1	0	16	1	1	0	0	106	0	0	3	0	1	0	0
507	del_mutL_srlD	5	0	0	75	9	0	8	11	0	16	25	1	9	9	4	0	5	2	0	0	0	10	16	0	0	1	0	0	0	25	6	0	4	0	0	0	0
507	del_mutL_srlD	5	0	0	100	6	0	17	22	0	5	14	0	14	6	0	8	45	0	26	0	0	23	0	2	92	0	16	0	0	14	0	0	27	0	17	0	0
507	del_mutL_srlD	5	0	0	150	0	0	89	0	0	175	0	0	75	0	0	0	0	0	44	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	48	0	0
508	del_araBAD	7	-1	0	22	4	4	1	6	4	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508	del_araBAD	7	-1	0	50	1	0	0	6	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508	del_araBAD	7	-1	0	75	4	0	0	7	4	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508	del_araBAD	7	-1	0	100	12	3	0	33	4	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508	del_araBAD	7	-1	0	150	26	2	0	36	3	0	29	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508	del_araBAD	7	-1	0	200	151	0	37	99	0	8	51	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508	del_araBAD	7	-1	0	225	0	0	16	0	0	32	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	del_mutL	8	-1	0	22	7	4	0	24	16	1	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	del_mutL	8	-1	0	50	32	3	0	122	17	2	32	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	del_mutL	8	-1	0	75	34	2	0	94	7	0	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	del_mutL	8	-1	0	100	10	1	0	35	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	del_mutL	8	-1	0	150	14	0	6	41	4	7	15	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	del_mutL	8	-1	0	175	12	0	4	26	0	10	14	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	del_mutL	8	-1	0	200	59	0	19	159	1	28	58	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
509	del_mutL	8	-1	0	225	0	0	36	0	0	88	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
510	del_srlD	8	0	0	22	3	0	25	5	4	4	22	0	1	3	0	0	0	0	25	0	0	5	4	0	0	0	4	0	0	21	0	0	0	0	1	0	0
510	del_srlD	8	0	0	50	3	0	14	3	3	4	1	1	0	3	0	0	0	0	14	0	0	3	2	0	0	0	4	0	0	1	1	0	0	0	0	0	0
510	del_srlD	8	0	0	75	4	0	3	2	1	3	11	0	11	2	0	0	0	0	3	0	0	2	1	0	0	0	3	0	0	10	0	0	0	0	11	0	0
510	del_srlD	8	0	0	100	15	0	7	32	1	2	8	0	10	19	0	0	12	2	0	0	0	52	2	0	44	1	0	0	0	16	0	0	29	0	0	0	0
510	del_srlD	8	0	0	150	3	0	28	22	4	10	9	0	5	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
510	del_srlD	8	0	0	175	4	0	2	17	1	0	14	1	4	4	0	0	0	0	32	0	0	17	0	1	0	0	11	0	0	14	0	1	0	0	18	0	0
510	del_srlD	8	0	0	200	20	0	18	61	3	14	47	0	25	9	0	0	0	0	20	0	0	18	0	3	0	0	14	0	0	20	0	0	0	0	26	0	0
510	del_srlD	8	0	0	225	0	0	15	0	0	37	0	0	38	0	0	0	0	0	16	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	39	0	0
511	del_mutL_araBAD	6	0	0	75	4	4	0	12	23	1	10	4	1	4	4	0	0	0	0	0	0	13	23	0	0	0	0	0	0	10	4	0	0	0	1	0	0
511	del_mutL_araBAD	6	0	0	100	9	4	0	52	6	0	7	2	1	9	4	0	0	0	0	0	0	50	6	0	0	0	0	0	0	7	2	0	0	0	0	0	0
511	del_mutL_araBAD	6	0	0	150	40	5	0	73	21	0	6	7	0	38	2	0	0	0	0	0	0	69	4	0	0	0	0	0	0	6	2	0	0	0	0	0	0
511	del_mutL_araBAD	6	0	0	175	6	3	13	39	0	20	21	0	6	4	4	0	0	2	0	0	0	6	17	0	0	0	0	0	0	0	6	0	0	0	0	0	0
511	del_mutL_araBAD	6	0	0	200	21	0	18	63	0	9	38	0	24	40	0	5	0	0	0	0	0	123	0	0	0	0	0	0	0	68	0	0	0	3	0	0	0
511	del_mutL_araBAD	6	0	0	225	0	0	14	0	0	33	0	0	33	0	0	0	0	0	25	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	51	0	0
512	wt	7	0	0	22	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
512	wt	7	0	0	50	3	0	0	1	5	0	0	0	1	3	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	1	0	0	0	1	0	0
512	wt	7	0	0	75	0	0	0	6	1	0	2	2	1	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	2	0	1	0	0	1	0	0
512	wt	7	0	0	100	5	4	0	10	2	0	4	0	0	5	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0
512	wt	7	0	0	175	3	5	3	23	8	3	21	1	7	3	4	5	0	0	3	0	0	23	3	5	0	0	3	0	0	21	0	0	0	0	7	0	0
512	wt	7	0	0	200	19	0	18	54	0	11	49	0	15	19	0	0	0	0	18	0	0	54	0	0	0	1	11	0	0	49	0	0	0	1	15	0	0
512	wt	7	0	0	225	0	0	7	0	0	27	0	0	27	0	0	0	0	0	7	0	0	0	0	0	0	2	25	0	0	0	0	0	0	1	26	0	0
513	wt	7	0	0	22	0	0	3	2	4	0	5	1	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0
513	wt	7	0	0	50	40	0	0	87	3	5	23	0	1	40	0	0	0	0	0	0	0	86	3	3	0	0	2	0	0	23	0	0	0	0	1	0	0
513	wt	7	0	0	75	1	0	2	3	0	2	2	0	0	1	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0
513	wt	7	0	0	100	4	0	8	18	0	0	5	0	0	4	0	0	0	0	4	0	0	21	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0
513	wt	7	0	0	175	12	0	4	48	0	13	50	0	10	12	0	1	15	0	5	0	0	48	0	6	42	0	7	0	0	50	0	2	16	0	8	0	0
513	wt	7	0	0	200	15	0	11	49	0	14	39	0	14	15	0	0	0	0	11	0	0	49	0	0	0	0	14	0	0	39	0	0	0	0	14	0	0
513	wt	7	0	0	225	0	0	14	0	0	59	0	0	27	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	11	0	0
514	del_mutL_srlD	8	0	0	22	8	2	26	20	9	5	17	1	1	14	2	0	0	0	0	0	0	21	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0
514	del_mutL_srlD	8	0	0	50	65	4	46	277	8	21	107	3	8	66	2	2	0	0	61	0	0	279	6	4	0	0	22	0	0	115	2	1	0	0	10	0	0
514	del_mutL_srlD	8	0	0	75	1	4	7	16	5	19	5	1	0	1	0	7	0	0	4	0	0	16	0	17	0	0	7	0	0	14	0	1	0	0	0	0	0
514	del_mutL_srlD	8	0	0	100	36	0	3	79	1	6	15	1	1	36	0	3	0	0	0	0	0	79	0	7	0	0	0	0	0	15	0	2	0	0	0	0	0
514	del_mutL_srlD	8	0	0	150	26	0	12	79	3	34	11	0	9	26	0	9	0	0	3	0	0	78	0	21	0	0	17	0	0	11	0	5	0	0	4	0	0
514	del_mutL_srlD	8	0	0	175	7	1	2	23	4	36	5	2	7	7	0	7	0	0	0	0	0	23	0	34	0	0	19	0	0	5	0	8	0	0	5	0	0
514	del_mutL_srlD	8	0	0	200	40	0	23	86	0	22	76	0	25	40	0	0	0	0	19	0	0	86	0	0	0	1	8	0	0	76	0	0	0	0	20	0	0
514	del_mutL_srlD	8	0	0	225	0	0	29	0	0	58	0	0	31	0	0	0	0	0	33	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	31	0	0
515	del_araBAD	8	0	0	22	1	0	1	1	5	0	2	1	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	1	1	0	0	0	1	0	0
515	del_araBAD	8	0	0	50	31	7	0	72	2	0	20	1	0	0	7	0	31	0	0	0	0	5	2	0	67	0	0	0	0	0	0	0	21	1	0	0	0
515	del_araBAD	8	0	0	75	2	0	3	8	1	0	11	0	1	3	0	0	7	0	1	0	0	7	0	0	25	0	1	0	0	11	0	0	4	0	1	0	0
515	del_araBAD	8	0	0	100	41	0	0	21	1	0	5	1	0	40	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	5	1	0	0	0	0	0	0
515	del_araBAD	8	0	0	150	11	1	2	18	1	0	5	1	4	10	0	0	0	0	0	0	0	18	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0
515	del_araBAD	8	0	0	175	6	1	4	25	3	4	7	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
515	del_araBAD	8	0	0	200	14	0	2	54	1	4	43	0	8	16	0	0	0	1	9	0	0	54	0	4	0	0	8	0	0	48	0	1	0	0	11	0	0
515	del_araBAD	8	0	0	225	0	0	5	0	0	23	0	0	15	0	0	0	0	0	6	0	0	0	0	0	0	2	21	0	0	0	0	0	0	1	15	0	0
516	del_mutL	8	0	0	22	5	11	2	12	30	0	3	4	1	5	11	0	0	0	0	0	0	12	30	0	0	0	0	0	0	3	4	0	0	0	1	0	0
516	del_mutL	8	0	0	50	37	20	0	118	48	1	30	4	0	37	20	0	0	0	0	0	0	117	44	1	0	0	1	0	0	29	4	0	0	0	0	0	0
516	del_mutL	8	0	0	75	50	13	4	103	38	1	27	10	5	9	5	1	0	0	0	0	0	18	32	0	0	0	0	0	0	4	6	0	0	0	1	0	0
516	del_mutL	8	0	0	100	78	11	0	154	37	0	41	0	0	52	0	10	48	0	0	0	0	105	0	14	89	0	0	0	0	24	0	4	28	0	1	0	0
516	del_mutL	8	0	0	150	75	18	6	166	55	12	31	10	5	75	13	11	19	0	9	0	0	166	44	42	44	0	17	0	0	31	6	4	11	0	7	0	0
516	del_mutL	8	0	0	175	24	4	10	28	9	20	9	1	2	24	0	4	0	0	10	0	0	28	0	9	0	0	20	0	0	9	0	1	0	0	2	0	0
516	del_mutL	8	0	0	200	68	0	22	157	0	50	81	0	25	68	0	0	0	0	27	0	0	158	0	0	0	0	48	0	0	83	0	0	0	0	25	0	0
516	del_mutL	8	0	0	225	0	0	121	0	0	215	0	0	55	0	0	0	0	0	121	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	56	0	0
517	del_srlD	8	-1	0	22	19	0	13	13	0	2	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	del_srlD	8	-1	0	50	24	0	21	46	3	5	17	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	del_srlD	8	-1	0	75	66	0	0	145	0	0	28	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	del_srlD	8	-1	0	100	3	0	11	12	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	del_srlD	8	-1	0	150	48	0	13	99	9	9	9	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	del_srlD	8	-1	0	175	19	0	1	64	0	1	22	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	del_srlD	8	-1	0	200	13	0	17	42	0	9	38	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	del_srlD	8	-1	0	225	0	0	24	0	0	45	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	del_mutL_araBAD	8	-1	0	22	5	0	1	16	10	1	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	del_mutL_araBAD	8	-1	0	50	291	3	0	549	14	1	106	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	del_mutL_araBAD	8	-1	0	75	1	3	1	6	5	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	del_mutL_araBAD	8	-1	0	100	69	0	0	150	4	0	35	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	del_mutL_araBAD	8	-1	0	150	10	0	12	38	6	11	17	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	del_mutL_araBAD	8	-1	0	175	9	7	0	18	4	2	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	del_mutL_araBAD	8	-1	0	200	7	0	5	41	0	4	39	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	del_mutL_araBAD	8	-1	0	225	0	0	18	0	0	72	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
519	del_mutL_srlD	8	0	0	22	5	7	25	11	12	5	22	2	2	10	7	0	0	3	3	0	0	8	12	0	0	0	2	0	0	7	2	0	0	0	0	0	0
519	del_mutL_srlD	8	0	0	50	24	7	48	154	15	19	71	2	30	30	4	13	1	0	45	0	0	156	6	3	3	0	15	0	0	74	0	0	26	0	7	0	0
519	del_mutL_srlD	8	0	0	75	46	2	0	92	6	0	16	2	0	45	4	0	0	0	0	0	0	92	14	0	0	0	0	0	0	16	2	0	0	0	0	0	0
519	del_mutL_srlD	8	0	0	100	14	2	0	18	6	0	2	2	0	14	0	0	0	0	0	0	0	20	0	1	0	0	0	0	0	15	2	0	0	0	0	0	0
519	del_mutL_srlD	8	0	0	150	38	1	1	95	6	0	14	0	0	37	3	1	0	0	1	0	0	95	6	5	0	1	0	0	0	14	2	0	0	0	0	0	0
519	del_mutL_srlD	8	0	0	175	23	0	5	39	0	3	7	0	0	23	0	0	13	0	5	0	0	39	0	0	12	0	3	0	0	7	0	0	14	0	0	0	0
519	del_mutL_srlD	8	0	0	200	32	1	25	92	5	18	77	1	25	32	0	0	3	0	9	0	0	92	0	1	2	0	5	0	0	75	0	0	4	0	8	0	0
519	del_mutL_srlD	8	0	0	225	0	0	10	0	0	34	0	0	24	0	0	0	0	2	8	0	0	0	0	0	0	11	26	0	0	0	0	0	0	1	23	0	0
520	del_araBAD	8	0	0	22	0	0	3	3	3	0	6	1	2	1	0	0	0	0	1	0	0	3	3	0	0	0	0	0	0	4	1	0	0	0	1	0	0
520	del_araBAD	8	0	0	50	1	0	0	3	2	1	6	0	2	1	0	0	1	0	0	0	0	3	1	0	1	0	0	0	0	8	0	0	1	0	0	0	0
520	del_araBAD	8	0	0	75	2	0	4	11	0	1	36	0	2	4	0	0	0	0	0	0	0	11	1	0	0	0	1	0	0	36	0	0	3	0	1	0	0
520	del_araBAD	8	0	0	100	6	0	0	27	3	0	8	0	0	6	0	0	0	0	0	0	0	27	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0
520	del_araBAD	8	0	0	150	4	2	5	18	4	2	11	1	1	7	2	0	2	0	0	0	0	18	5	0	0	0	1	0	0	12	1	0	2	0	0	0	0
520	del_araBAD	8	0	0	175	11	7	6	40	5	1	20	1	5	11	2	0	0	5	0	0	0	40	5	0	1	0	0	0	0	22	1	0	4	0	0	0	0
520	del_araBAD	8	0	0	200	10	0	2	51	0	13	32	0	23	10	0	0	0	0	0	0	0	53	0	0	0	2	0	0	0	43	0	0	0	0	0	0	0
520	del_araBAD	8	0	0	225	0	0	19	0	0	46	0	0	55	0	0	0	0	0	29	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	64	0	0
521	del_mutL	7	1	100	22	1	3	3	8	11	4	7	3	2	0	1	0	0	3	2	0	0	8	5	0	0	10	0	0	0	7	1	0	0	2	2	0	0
521	del_mutL	7	1	100	50	4	3	1	18	6	7	5	3	2	5	1	0	0	2	1	0	0	18	1	1	0	9	0	0	0	5	0	0	0	5	0	0	0
521	del_mutL	7	1	100	75	13	0	7	64	1	19	24	0	6	6	0	0	0	0	1	0	0	16	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0
521	del_mutL	7	1	100	100	7	0	0	19	0	0	6	0	1	16	0	0	0	0	0	0	0	65	0	0	1	0	0	0	0	19	0	0	0	1	0	0	0
521	del_mutL	7	1	100	150	15	0	7	58	0	12	13	0	6	15	0	2	2	0	4	0	0	59	0	6	4	0	6	0	0	16	0	2	3	0	4	0	0
521	del_mutL	7	1	100	175	7	0	30	72	0	54	36	0	19	11	0	8	0	0	21	0	0	88	0	23	6	0	25	0	0	44	0	3	0	0	16	0	0
521	del_mutL	7	1	100	200	0	0	31	0	0	101	0	0	71	0	0	0	0	0	31	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	72	0	0
522	del_srlD	8	-1	0	22	10	0	24	8	3	3	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	del_srlD	8	-1	0	50	9	0	5	7	0	3	12	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	del_srlD	8	-1	0	75	0	0	6	0	5	2	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	del_srlD	8	-1	0	100	0	0	16	7	0	5	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	del_srlD	8	-1	0	150	5	0	17	24	4	8	11	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	del_srlD	8	-1	0	175	6	0	9	40	3	6	14	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	del_srlD	8	-1	0	200	31	0	8	68	0	10	46	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	del_srlD	8	-1	0	225	0	0	7	0	0	45	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	del_mutL_araBAD	8	0	0	22	24	1	2	54	13	0	15	3	1	23	2	0	0	0	0	0	0	54	12	1	0	0	0	0	0	15	2	0	0	0	1	0	0
523	del_mutL_araBAD	8	0	0	50	15	5	0	56	8	1	15	2	0	15	4	0	0	0	0	0	0	56	8	0	0	0	0	0	0	14	2	0	0	0	0	0	0
523	del_mutL_araBAD	8	0	0	75	167	4	0	311	6	0	47	1	0	120	3	0	0	0	0	0	0	202	4	0	0	0	0	0	0	37	0	0	0	0	0	0	0
523	del_mutL_araBAD	8	0	0	100	5	1	4	26	0	2	4	0	3	5	1	1	0	0	4	0	0	26	2	0	0	0	2	0	0	4	1	0	0	0	3	0	0
523	del_mutL_araBAD	8	0	0	150	38	1	0	54	12	0	6	4	0	50	0	1	0	0	0	0	0	80	1	11	0	0	0	0	0	12	2	3	0	0	0	0	0
523	del_mutL_araBAD	8	0	0	175	8	0	12	24	0	13	12	0	8	8	0	0	0	0	17	0	0	23	0	0	0	0	14	0	0	12	0	0	0	0	8	0	0
523	del_mutL_araBAD	8	0	0	200	27	0	12	110	0	21	61	0	18	26	0	0	0	0	11	0	0	110	0	0	0	0	21	0	0	62	0	0	0	0	18	0	0
523	del_mutL_araBAD	8	0	0	225	0	0	23	0	0	57	0	0	30	0	0	0	0	0	58	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	34	0	0
524	wt	7	-1	0	50	5	0	1	10	5	1	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	wt	7	-1	0	75	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	wt	7	-1	0	100	15	1	0	29	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	wt	7	-1	0	150	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	wt	7	-1	0	175	21	0	14	101	0	9	60	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	wt	7	-1	0	200	13	0	5	53	0	9	30	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	wt	7	-1	0	225	0	0	9	0	0	63	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
